Inspection ID,DBA Name,Facility Type,Risk,Inspection Date,Results,Violations,Community Area Name
2291180,THE BUDLONG HOT CHICKEN,Restaurant,1.0,2019-06-07,2,"['3', '5', '10', '23', '36', '38', '39', '40', '41', '45', '47', '47', '51', '51', '51', '53', '53', '55', '55', '56', '56', '57', '58']",LINCOLN SQUARE
2293220,CASA HERNANDEZ,Grocery Store,1.0,2019-06-10,0,"['3', '5', '10', '23', '39', '41', '47', '47', '47', '47', '47', '48', '51', '54', '55', '55', '56']",ROGERS PARK
2293221,WALMART NEIGHBORHOOD MARKET #3110,Grocery Store,1.0,2019-06-10,1,"['51', '55', '55']",AUBURN GRESHAM
2293229,TACONAZO EL ORIGINAL #1,Restaurant,1.0,2019-06-10,0,"['22', '33', '38', '47', '49', '53', '55', '56', '56']",HUMBOLDT PARK
2293238,REGGIO'S PIZZA III,Restaurant,1.0,2019-06-10,1,"['47', '49', '53', '55', '55', '55', '58']",CHATHAM
2579872,SHOP-N-SAVE,Grocery Store,3.0,2023-08-08,1,[],GREATER GRAND CROSSING
2579733,GUIDEPOST MONTESSORI AT WEST LOOP,Children's Services Facility,1.0,2023-08-08,1,['51'],NEAR WEST SIDE
2293280,GREEN LEAF THAI CUISINE,Restaurant,1.0,2019-06-11,2,"['3', '5', '22', '23', '33', '51', '53', '55', '55', '56', '58']",LINCOLN SQUARE
2293281,LE PARIS BAKERY,Bakery,1.0,2019-06-11,2,"['3', '23', '37', '39', '56']",SOUTH LAWNDALE
2293295,QUIOTE / TODOS SANTOS,Restaurant,1.0,2019-06-11,0,"['1', '2', '3', '5', '10', '16', '23', '25', '36', '38', '38', '39', '39', '47', '47', '49', '51', '52', '55', '55', '55', '56', '57', '58']",LOGAN SQUARE
2293304,3 SQUARES,Restaurant,1.0,2019-06-11,2,"['3', '5', '23', '25', '58']",UPTOWN
2293311,A & J FOOD MARKET INCORPORATED,Grocery Store,1.0,2019-06-11,2,"['3', '5', '10', '16', '36', '36', '51', '55', '55', '56', '57']",GREATER GRAND CROSSING
2293316,NEIGHBOR1,Grocery Store,3.0,2019-06-11,0,"['3', '5', '10', '22', '33', '36', '47', '47', '47', '50', '51', '54', '55', '55']",ROGERS PARK
2293337,ABUNDANCE BAKERY,Bakery,2.0,2019-06-11,0,"['1', '2', '3', '5', '10', '23', '36', '36', '37', '38', '38', '39', '47', '49', '51', '55', '55', '57']",GRAND BOULEVARD
2293351,BUFFET CITY,Restaurant,1.0,2019-06-11,0,"['1', '3', '5', '22', '23', '25', '33', '37', '38', '41', '47', '47', '49', '54', '55', '55', '55', '56', '58']",WEST LAWN
2293352,TAHOORA SWEETS & BAKERY,Restaurant,1.0,2019-06-11,1,"['36', '39', '41', '49', '51', '53', '55', '56']",WEST RIDGE
2293363,JUNEBUG CAFE,Restaurant,1.0,2019-06-11,0,"['2', '3', '5', '10', '10', '10', '38', '38', '39', '48', '50', '51', '53', '53', '55', '57']",PORTAGE PARK
2293371,KREATIVE KIDZ ACADENY IV,Children's Services Facility,1.0,2019-06-11,1,"['55', '55']",ASHBURN
2293382,TONY'S FINER FOODS,Grocery Store,1.0,2019-06-12,2,"['3', '5', '16', '23', '37', '40', '47', '47', '49', '51', '57']",LINCOLN SQUARE
2293384,2451 MART,Grocery Store,3.0,2019-06-12,1,"['49', '51', '52', '53', '55', '55']",LINCOLN PARK
2293403,EDENS FAST FOOD,Restaurant,1.0,2019-06-12,2,"['3', '5', '23', '25', '36', '39', '41', '43', '47', '51', '54', '55', '55', '58']",FOREST GLEN
2293406,ART OF PIZZA ON STATE,Restaurant,1.0,2019-06-12,2,"['3', '5', '37', '37', '56', '58']",LOOP
2293407,JOJI GYROS,Restaurant,1.0,2019-06-12,2,"['3', '5', '10', '47', '47', '57', '58']",SOUTH SHORE
2293427,BANG BANG,Restaurant,1.0,2019-06-12,2,"['1', '2', '3', '23', '25', '36', '38', '39', '44', '45', '49', '55']",LOGAN SQUARE
2293444,RIB PALACE LLC,Restaurant,2.0,2019-06-12,0,"['37', '38', '47', '53', '53', '55', '55']",AUSTIN
2293467,LAWNDALE COMMUNITY DAY CARE,Daycare,1.0,2019-06-13,2,"['3', '5', '55', '55']",NORTH LAWNDALE
2293472,"SU NUEVA CASA DEL GALLO BRAVO, INC.",Restaurant,1.0,2019-06-13,0,"['3', '5', '22', '23', '25', '33', '36', '36', '37', '40', '41', '47', '48', '48', '49', '53', '54', '55', '55', '55', '55', '55', '56', '56', '57', '58']",ALBANY PARK
2293481,MARGARITA'S PIZZERIA,Restaurant,1.0,2019-06-13,2,"['3', '5', '10', '10', '23', '35', '36', '37', '55', '55', '55', '56', '57', '58']",SOUTH CHICAGO
2293499,"IL GIARDINO DEL DOLCE, INC",Bakery,1.0,2019-06-13,0,"['38', '47', '48', '48', '49', '53', '53', '55', '55', '57']",MONTCLARE
2293502,RESTAURANT PUEBLA,Restaurant,1.0,2019-06-13,2,"['3', '5', '10', '23', '25', '37', '47', '47', '55', '55', '55', '55', '57', '58']",LOGAN SQUARE
2293505,HELLAS PASTRY SHOP,Bakery,2.0,2019-06-13,2,"['3', '5', '40', '47', '47', '55', '55', '56', '56']",LINCOLN SQUARE
2293516,NICKS PIT STOP #2,Restaurant,1.0,2019-06-13,2,"['5', '23', '37', '53', '53', '57', '58']",ALBANY PARK
2293522,BE LEAF,Restaurant,1.0,2019-06-13,2,"['3', '5', '37', '37', '47', '51', '58']",LOOP
2293528,SAFARI LOUNGE AND ETHIOPIAN CUISINE,Restaurant,1.0,2019-06-13,2,"['3', '5', '23', '25', '37', '47', '47', '47', '47', '49', '57', '58']",ROGERS PARK
2293559,"BEST START/ERA THOMPSON, INC.",Daycare,1.0,2019-06-14,0,"['5', '10', '38', '39', '48', '51', '55', '55', '55']",WASHINGTON HEIGHTS
2293583,"FOOD LIFE/LETTUCE OFF PREM, CA",Restaurant,1.0,2019-06-14,2,"['10', '22', '37', '39', '44', '47', '51', '51', '55', '56']",NEAR NORTH SIDE
2293589,ESQUINA BARRA,Restaurant,1.0,2019-06-14,2,"['10', '22', '38', '39', '49', '51', '55', '55']",LOGAN SQUARE
2293590,KITE STRING CANTINA,Restaurant,1.0,2019-06-14,0,"['16', '37', '47', '55', '55', '58']",NORTH CENTER
2293596,JUBILEE JUICE AND GRILL,Restaurant,1.0,2019-06-14,2,"['3', '5', '25', '36', '40', '47', '48', '49', '51', '55', '55', '56', '58']",NEAR WEST SIDE
2293614,LA HUARACHITA,Restaurant,1.0,2019-06-14,2,"['2', '3', '5', '23', '25', '39', '53', '55', '58']",IRVING PARK
2293653,CAFE RAFAELO INC.,Restaurant,2.0,2019-06-17,2,"['10', '41', '55', '55', '55', '62']",WEST RIDGE
2293666,THE SKY - LINE CLUB,Restaurant,1.0,2019-06-17,2,"['3', '5', '23', '25', '55', '56', '58']",LOOP
2293668,Wee Read Day Care Academy,Children's Services Facility,1.0,2019-06-17,0,"['38', '49', '55', '55', '55', '55']",AUSTIN
2293670,S & C ELECTRIC COMPANY,Restaurant,1.0,2019-06-17,0,"['3', '5', '10', '10', '10', '22', '23', '25', '33', '37', '41', '47', '47', '48', '49', '51', '55']",ROGERS PARK
2293683,"TAQUERIA 4 HERMANOS CORP.,",Restaurant,1.0,2019-06-17,2,"['3', '5', '23', '25', '36', '37', '47', '51', '54', '54', '55', '55', '58']",GAGE PARK
2293684,CHINA HUT,Restaurant,1.0,2019-06-17,0,"['3', '5', '10', '10', '10', '23', '36', '38', '39', '41', '43', '47', '47', '47', '49', '49', '49', '51', '53', '55', '55', '55', '57', '58']",LINCOLN SQUARE
2293703,NEW NAAN ON DEVON & GRILL,Restaurant,1.0,2019-06-17,2,"['3', '5', '23', '29', '32', '37', '39', '41', '47', '49', '49', '53', '55', '55', '57', '58']",WEST RIDGE
2293704,THE PARK GRILL,Restaurant,1.0,2019-06-17,2,"['25', '47', '47', '47', '51', '55', '56', '56', '61']",LOOP
2293711,A V ANTHONY'S,Restaurant,1.0,2019-06-17,2,"['3', '5', '6', '10', '10', '10', '22', '33', '38', '39', '51', '57', '58']",CLEARING
2293712,"CAFE UTJEHA, INC.",Restaurant,2.0,2019-06-17,2,"['5', '51', '51', '53', '55']",LINCOLN SQUARE
2293715,SUN WAH BAR-B-Q INC CO,Restaurant,1.0,2019-06-17,0,"['3', '5', '13', '38', '41', '47', '47', '47', '47', '49', '49', '51', '54', '55', '56', '58']",UPTOWN
2293724,JIEYI SUSHI,Restaurant,1.0,2019-06-17,0,"['22', '23', '25', '38', '41', '47', '47', '47', '49', '55', '55', '58']",WEST TOWN
2293726,URBANBELLY WICKER PARK,Restaurant,1.0,2019-06-17,2,"['10', '23', '55', '55', '55', '56', '56', '56']",WEST TOWN
2293732,TUTTI FRUTTI COFFEE SHOP INC.,Restaurant,1.0,2019-06-18,2,"['3', '5', '23', '25', '40', '53', '58']",BELMONT CRAGIN
2293733,FAVORITE CAFE,Restaurant,2.0,2019-06-18,2,"['5', '36', '39', '47', '47', '49', '51', '51', '55', '55', '56', '57', '60']",ALBANY PARK
2293746,EGG-O-HOLIC,Restaurant,1.0,2019-06-18,2,"['3', '16', '23', '25', '37', '47', '55', '55', '56']",WEST TOWN
2293749,TIERRA CALIENTE INC,Restaurant,1.0,2019-06-18,2,"['3', '5', '23', '25', '37', '47', '49', '51', '55', '55', '55', '58']",BRIGHTON PARK
2579621,ABOOD FOOD MARKET INC.,Grocery Store,1.0,2023-08-04,0,"['1', '2', '3', '10', '10', '21', '22', '28', '33', '37', '38', '38', '39', '40', '41', '44', '45', '47', '47', '48', '49', '53', '54', '55', '55', '55', '55', '55', '55', '56', '56', '57', '60', '62']",SOUTH CHICAGO
2293759,DOVE'S LUNCHEONETTE,Restaurant,1.0,2019-06-18,0,"['10', '16', '23', '25', '41', '44', '44', '56']",WEST TOWN
2293760,SWISS AIR,Restaurant,1.0,2019-06-18,2,"['25', '55']",OHARE
2293778,AIR FRANCE,Restaurant,2.0,2019-06-18,2,"['23', '51', '55', '55']",OHARE
2293789,POPEYES,Restaurant,1.0,2019-06-18,0,"['3', '5', '38', '49', '55', '55', '55', '57', '58']",GARFIELD RIDGE
2293795,WINDY CITY HOT DOGS INC,Restaurant,1.0,2019-06-18,2,"['3', '23', '47', '53', '53']",WEST LAWN
2293798,PAPA'S CACHE SABROSO INC,Restaurant,1.0,2019-06-18,2,"['3', '5', '10', '23', '37', '41', '51', '53', '55', '55', '55', '56', '56', '56', '56', '57', '58']",WEST TOWN
2293814,COURT HOUSE CITGO,Grocery Store,3.0,2019-06-18,2,"['5', '47', '51', '55', '55', '55']",SOUTH LAWNDALE
2293829,INTELLIGENTSIA,Restaurant,2.0,2019-06-19,2,"['5', '23', '49', '51']",OHARE
2293834,DYLAN'S CANDYBAR,Grocery Store,3.0,2019-06-19,1,"['38', '47', '56', '56']",NEAR NORTH SIDE
2293846,LA BIZNAGA,Restaurant,1.0,2019-06-19,2,"['3', '5', '23', '25', '47', '51', '55', '56', '58']",IRVING PARK
2293866,THE HARDING TAVERN,Restaurant,1.0,2019-06-19,0,"['10', '25', '38', '38', '47', '49', '51', '55', '55', '55']",LOGAN SQUARE
2293879,SWISSPORT USA,Restaurant,2.0,2019-06-19,2,"['3', '5', '10', '48', '51', '55', '55', '57']",OHARE
2293899,MANHATTAN BAGELS,Restaurant,1.0,2019-06-20,0,"['3', '5', '36', '39', '47', '47', '51', '53', '53', '55', '56']",LAKE VIEW
2293901,MCDONALD?S 28128,Restaurant,2.0,2019-06-20,1,"['38', '57']",LOOP
2293904,ANDHRADARBAR,Restaurant,1.0,2019-06-20,2,"['39', '40', '41', '44', '47', '49', '53', '55', '56']",WEST RIDGE
2293906,TIO LUIS TACOS AND CAFE,Restaurant,1.0,2019-06-20,2,"['3', '5', '16', '25', '37', '38', '47', '51', '51', '55', '55', '58']",BRIGHTON PARK
2293908,DELI/STARBUCK'S,Restaurant,2.0,2019-06-20,2,"['5', '47', '49', '49', '51', '55', '55']",OHARE
2293926,EL ARCO DE PALMAR,Restaurant,1.0,2019-06-20,2,"['3', '5', '23', '25', '47', '49', '53', '58']",ALBANY PARK
2293929,JEWEL FOOD STORE,Grocery Store,1.0,2019-06-20,2,"['41', '47', '47', '47', '48', '51', '55', '55']",ROGERS PARK
2293931,FURAMA RESTAURANT INC,Restaurant,1.0,2019-06-20,2,"['3', '5', '23', '41', '47', '49', '51', '55', '55', '56', '58']",UPTOWN
2293938,STARBUCKS,Restaurant,2.0,2019-06-20,1,['55'],OHARE
2293951,"NEW CHICAGO PAK SWEETS, INC",Restaurant,1.0,2019-06-20,2,"['3', '5', '23', '36', '37', '41', '47', '55', '55', '55', '56', '57', '58']",WEST RIDGE
2293952,DANDANA INC.,Restaurant,1.0,2019-06-20,2,"['3', '5', '10', '33', '38', '47', '49', '51', '53', '55', '56', '58']",NORTH PARK
2293973,OYSTER ON HALSTED,Restaurant,1.0,2019-06-20,2,"['14', '47', '51', '51', '54', '55', '55', '56']",LINCOLN PARK
2293983,FRANKLIN NEWSSTAND INC.,Grocery Store,3.0,2019-06-21,2,"['5', '10', '47']",LOOP
2579564,LITTLE SPROUTS DAYCARE INCORPORATED,Daycare,1.0,2023-08-04,1,[],CHICAGO LAWN
2293996,MOJO 330 N WABASH,Restaurant,2.0,2019-06-21,2,"['3', '5', '10', '44']",NEAR NORTH SIDE
2293999,BURKE'S PUBLIC HOUSE,Restaurant,1.0,2019-06-21,2,"['25', '49']",EDGEWATER
2294006,DAISIES,Restaurant,1.0,2019-06-21,2,"['3', '10', '23', '37', '38', '44', '49', '51', '53', '55', '55', '55', '58']",LOGAN SQUARE
2294011,LOS COMALES,Restaurant,1.0,2019-06-21,2,"['3', '5', '10', '22', '25', '33', '37', '38', '39', '44', '45', '47', '47', '49', '51', '53', '55', '56', '57', '58']",WEST LAWN
2294014,CAFFE BACI,Restaurant,1.0,2019-06-21,2,"['3', '10', '10', '16', '22', '23', '33', '37', '51', '58']",LOOP
2294018,BENNY'S CHOPHOUSE,Restaurant,1.0,2019-06-21,2,"['3', '5', '10', '23', '25', '38', '44', '47', '55', '58']",NEAR NORTH SIDE
2579552,MUNCHIEZ,Restaurant,2.0,2023-08-03,1,[],BEVERLY
2294045,REDMOND'S,Restaurant,1.0,2019-06-21,2,"['3', '16', '23', '37', '38', '40', '41', '53', '55', '55', '55', '56', '56', '57']",LAKE VIEW
2294046,NUEVA ITALY,Restaurant,1.0,2019-06-21,1,"['38', '47', '55']",ROGERS PARK
2579548,BROWN BAG SEAFOOD COMPANY,Restaurant,1.0,2023-08-03,2,"['22', '33', '49', '55', '55']",LOOP
2294087,MARIANO'S #8527 UKRANIAN VILLAGE,Grocery Store,1.0,2019-06-24,2,"['10', '10', '25', '47', '51', '55', '55', '55', '56']",WEST TOWN
2294096,EL NUEVO TACONAZO,Restaurant,1.0,2019-06-24,2,"['5', '23', '25', '37', '41', '47', '47', '47', '47', '49', '55', '58', '60']",LOWER WEST SIDE
2294099,PAULIE GEE'S LOGAN SQUARE,Restaurant,1.0,2019-06-24,0,"['3', '37', '38', '38', '44', '47', '49', '51', '51', '55', '55', '55', '55', '56', '58']",LOGAN SQUARE
2294102,THE ROOST CAROLINA KITCHEN,Restaurant,1.0,2019-06-24,1,"['47', '47', '54', '55', '55', '56', '57']",LAKE VIEW
2294105,NICK'S DRIVE INN,Restaurant,1.0,2019-06-24,2,"['3', '5', '10', '23', '25', '39', '47', '47', '51', '55', '55', '57', '58']",EDISON PARK
2294108,"75TH FOOD & MEAT MART, INC",Grocery Store,2.0,2019-06-24,0,"['2', '3', '5', '10', '22', '36', '37', '47', '48', '51', '55', '55', '57']",GREATER GRAND CROSSING
2294121,LAWRENE FISH MARKET,Restaurant,1.0,2019-06-24,0,"['3', '5', '10', '25', '33', '38', '47', '54', '55', '57', '58']",ALBANY PARK
2294124,JERRY'S SANDWICHES,Restaurant,1.0,2019-06-24,2,"['3', '23', '25', '37', '39', '41', '47', '47', '49', '51', '51', '54', '55', '57', '58']",LINCOLN SQUARE
2294127,AMOCO,Grocery Store,3.0,2019-06-24,0,"['2', '5', '10', '38', '48']",LOGAN SQUARE
2294141,HOMEPLATE DEUCES & THE DIAMOND CLUB,Restaurant,1.0,2019-06-24,0,"['10', '16', '16', '25', '39', '41', '54', '61']",LAKE VIEW
2294147,COMMUNITY,Restaurant,1.0,2019-06-25,2,"['23', '25', '47', '49', '49', '51', '55', '55', '58']",PORTAGE PARK
2294172,THOMPSON CHICAGO HOTEL,Restaurant,1.0,2019-06-25,2,"['5', '10', '39', '44', '51', '51', '56']",NEAR NORTH SIDE
2294174,THE WHALE CHICAGO,Restaurant,1.0,2019-06-25,1,"['38', '47', '51', '55', '55', '57']",LOGAN SQUARE
2300216,TATAS TACOS,Restaurant,1.0,2019-06-25,2,"['3', '5', '10', '23', '25', '37', '37', '38', '44', '49', '51', '55', '55', '56', '56', '58']",PORTAGE PARK
2300219,LOS MOLCAJETES,Restaurant,1.0,2019-06-25,0,"['3', '5', '36', '36', '38', '47', '51', '57', '58']",ALBANY PARK
2579511,PANDA EXPRESS # 1370,Restaurant,1.0,2023-08-03,1,['55'],NEAR WEST SIDE
2300232,CLEO'S,Restaurant,1.0,2019-06-25,0,"['3', '10', '23', '25', '37', '38', '40', '41', '43', '51', '51', '55', '55', '55']",WEST TOWN
2300250,LA COLOMBE TORREFACTION,Restaurant,2.0,2019-06-26,1,"['37', '41']",NEAR NORTH SIDE
2579507,WHIZ KIDS NURSERY CENTER INC.,Daycare,1.0,2023-08-03,1,"['47', '47', '55']",WASHINGTON HEIGHTS
2300251,MAYFAIR EARLY LEARNING,Children's Services Facility,1.0,2019-06-26,2,"['3', '5', '23', '37', '55', '56']",ALBANY PARK
2300255,KIMCHI POP BY CHEF SON,Restaurant,1.0,2019-06-26,0,"['10', '23', '25', '38', '38', '55', '55', '56', '56']",WEST TOWN
2300259,MARKET CREATIONS,Restaurant,1.0,2019-06-26,2,"['3', '5', '25', '37', '48', '50', '56', '56', '58']",LOOP
2300262,ARTANGO BAR AND STEAKHOUSE,Restaurant,1.0,2019-06-26,0,"['3', '5', '23', '25', '38', '38', '39', '41', '47', '48', '49', '49', '51', '54', '55', '55', '55', '56', '56', '57', '58']",LINCOLN SQUARE
2579490,"HACHI SUSHI, LLC",Restaurant,1.0,2023-08-03,1,[],BRIGHTON PARK
2300264,CHISME EXPRESS INC.,Restaurant,1.0,2019-06-26,0,"['3', '5', '10', '10', '23', '25', '38', '49', '53', '55', '55', '56', '57', '58']",WEST LAWN
2300265,BRETT'S KITCHEN INC.,Restaurant,1.0,2019-06-26,2,"['37', '37']",NEAR NORTH SIDE
2300277,LA BOMBA RESTAURANT,Restaurant,1.0,2019-06-26,0,"['3', '5', '23', '37', '38', '38', '44', '47', '47', '49', '55', '55', '56', '57', '58']",LOGAN SQUARE
2300288,ZAM ZAM MIDDLE EASTERN GRILL,Restaurant,1.0,2019-06-25,0,"['1', '2', '2', '10', '22', '33', '36', '37', '41', '47', '47', '47', '55', '55', '56', '57']",LAKE VIEW
2300298,LA SIRENA,Restaurant,1.0,2019-06-26,2,"['1', '2', '3', '5', '10', '23', '25', '36', '38', '39', '49', '51', '53', '56', '58']",CHICAGO LAWN
2300301,MR. CAPTAIN HOOK FISH AND CHICKEN AND GRILL,Restaurant,2.0,2019-06-26,2,"['3', '5', '37', '55', '55', '55', '56', '57']",KENWOOD
2300319,Mc DONALDS,Restaurant,2.0,2019-06-27,0,"['10', '10', '55', '56', '60']",ASHBURN
2300324,SYMPHONY OF SOUTH SHORE,Long Term Care,1.0,2019-06-27,0,"['10', '10', '38', '38', '51', '55', '55']",SOUTH SHORE
2579468,EL MEZQUITE GRILL,Restaurant,1.0,2023-08-02,1,['55'],SOUTH LAWNDALE
2300328,TAKOREA COCINA,Restaurant,1.0,2019-06-27,0,"['3', '5', '10', '53', '55', '55', '56', '57', '58']",WEST TOWN
2300335,"L&L LV INFANT, CORP",Children's Services Facility,1.0,2019-06-27,2,"['10', '36', '38', '54', '55', '55']",LAKE VIEW
2579462,O'BRIENS RESTAURANT,Restaurant,2.0,2023-08-02,1,"['45', '55']",LOOP
2579471,FEYROUS PASTRIES,Grocery Store,1.0,2023-08-02,1,[],ALBANY PARK
2300344,GATHER CHICAGO,Restaurant,1.0,2019-06-27,2,"['23', '25', '38', '45', '55', '55', '55', '58']",LINCOLN SQUARE
2300352,"TAQUERIA LA HACIENDITA, INC.",Restaurant,1.0,2019-06-27,0,"['5', '10', '25', '48', '49', '51', '55', '55', '56', '60']",WEST LAWN
2300353,NUTS ON CLARK,Restaurant,2.0,2019-06-27,2,"['3', '5', '55', '55']",OHARE
2300356,ELEPHANT & CASTLE PUB & RESTAURANT,Restaurant,1.0,2019-06-27,2,"['3', '5', '10', '23', '25', '55', '56', '56', '57']",LOOP
2300364,LALO'S MEXICAN AND TEQUILA BAR,Restaurant,1.0,2019-06-27,0,"['2', '3', '5', '6', '22', '23', '33', '36', '38', '38', '44', '47', '49', '55', '55', '56', '58']",NEAR NORTH SIDE
2300370,ROCKY MOUNTAIN CHOCOLATE FACTORY,Restaurant,2.0,2019-06-27,2,"['3', '51', '55', '55', '55']",OHARE
2300396,THE ORIGINAL MAMA MIAS,Restaurant,1.0,2019-06-27,2,"['3', '5', '10', '53', '55', '55', '56', '58']",OHARE
2300407,LITTLE LAMB HOT POT,Restaurant,1.0,2019-06-27,0,"['2', '3', '5', '38', '49', '51', '51', '53', '55', '55', '57', '58']",ARMOUR SQUARE
2300416,LUCIA GOURMET ITALIAN CUISINE,Restaurant,1.0,2019-06-27,0,"['3', '5', '10', '10', '23', '38', '41', '48', '55', '56', '56', '58']",WEST TOWN
2300422,"AMBASSADOR NURSING AND REHABILITATION CENTER II, LLC",Long Term Care,1.0,2019-06-28,0,"['3', '5', '23', '38', '38', '49', '51', '51', '55', '55', '56']",ALBANY PARK
2300437,SONGBIRD ACADEMY,Children's Services Facility,1.0,2019-06-28,2,"['3', '5', '38', '39', '52', '55']",LAKE VIEW
2300466,SKYSCRAPERS,Restaurant,2.0,2019-06-28,2,"['3', '5', '10', '23', '47', '47', '48', '49', '55', '56', '57']",OHARE
2300497,CIBO EXPRESS GOURMET MARKET #2,Grocery Store,3.0,2019-07-01,2,"['5', '10', '49', '55', '56', '61']",OHARE
2579422,PARK TO SHOP SUPERMARKET,Grocery Store,1.0,2023-08-02,1,[],ARMOUR SQUARE
2300508,HVAC PUB,Restaurant,1.0,2019-07-01,2,"['1', '2', '3', '5', '16', '23', '25', '47', '48', '51', '53', '55', '55', '56', '58']",LAKE VIEW
2300512,LA PROVIDENCIA FOOD MART,Grocery Store,1.0,2019-07-01,2,"['23', '41', '47', '47', '48', '55', '55']",LOWER WEST SIDE
2300515,"TONY'S FINER FOODS ENTERPRISES, INC.",Grocery Store,1.0,2019-07-01,1,"['55', '55', '56']",BELMONT CRAGIN
2300519,RAZPACHOS,Restaurant,1.0,2019-07-01,0,"['1', '2', '3', '5', '10', '16', '36', '37', '37', '39', '41', '43', '45', '47', '48', '55', '60']",WEST ELSDON
2300521,BALE SANDWICH AND BAKERY,Restaurant,1.0,2019-07-01,0,"['3', '5', '16', '23', '33', '38', '38', '49', '54', '55', '55', '57', '58']",UPTOWN
2300541,ZULLO'S INC.,Catering,1.0,2019-07-01,0,"['16', '37', '38', '49', '55', '55']",WEST TOWN
2579396,SNAKES & LATTES CHICAGO,Restaurant,1.0,2023-08-01,1,['16'],LOGAN SQUARE
2300542,TAMAZULA GROCERY INC.,Grocery Store,1.0,2019-07-01,0,"['3', '5', '10', '23', '37', '37', '38', '44', '47', '47', '48', '49', '55', '55', '55', '56', '56', '57']",LOGAN SQUARE
2300548,COUSCOUS RESTARURANT,Restaurant,1.0,2019-07-01,2,"['3', '5', '23', '44', '49', '55', '56', '56', '58']",NEAR WEST SIDE
2300562,HUDSON NEWS,Grocery Store,3.0,2019-07-01,0,"['5', '38', '49', '55', '55']",OHARE
2300578,LA CENTRAL BAKERY,Restaurant,2.0,2019-07-02,0,"['2', '5', '10', '10', '10', '37', '37', '39', '55', '57', '60']",GAGE PARK
2579385,PASSPORT BAR ROOM,Restaurant,1.0,2023-08-01,1,['55'],WEST TOWN
2300593,COACH'S,Restaurant,2.0,2019-07-02,2,"['3', '5', '25', '51', '55', '55', '57', '58']",NORWOOD PARK
2300598,BARBARO,Restaurant,1.0,2019-07-02,0,"['3', '5', '10', '10', '10', '23', '36', '37', '38', '39', '39', '44', '45', '47', '47', '49', '51', '55', '55', '56', '57', '58']",WEST TOWN
2300602,CARNICERIA GUANJUATO #3,Grocery Store,1.0,2019-07-02,0,"['3', '5', '10', '23', '36', '38', '41', '47', '51', '55', '55', '56', '56']",WEST TOWN
2300626,THE HAMPTON SOCIAL,Restaurant,1.0,2019-07-02,2,"['23', '38', '39', '55', '55', '56']",NEAR NORTH SIDE
2300633,POPEYE'S #831,Restaurant,1.0,2019-07-02,0,"['1', '2', '3', '5', '8', '10', '10', '41', '47', '54', '57', '58', '60']",ROGERS PARK
2300651,DONG KY RESTAURANT & BAKERY,Restaurant,1.0,2019-07-02,0,"['16', '23', '38', '49', '50', '55', '55', '55', '56']",UPTOWN
2300659,JIMMY'S BEST FISH AND CHICKEN INC.,Restaurant,2.0,2019-07-02,2,"['3', '5', '22', '23', '33', '38', '47', '49', '51', '53', '55', '55', '57']",WASHINGTON HEIGHTS
2300662,ENSO SUSHI & BAR,Restaurant,1.0,2019-07-02,2,"['3', '5', '23', '25', '29', '37', '38', '47', '49', '55', '56', '58']",WEST TOWN
2300675,TACOS EL PARAISO,Restaurant,1.0,2019-07-03,2,"['5', '25', '53', '55', '56', '56']",DUNNING
2300679,CRISP,Restaurant,1.0,2019-07-03,0,"['3', '5', '10', '21', '22', '33', '33', '41', '47', '49', '51', '51', '52', '54', '55', '55', '56', '57', '58']",LAKE VIEW
2300710,"SUB LINCOLN SQUARE, LLC",Restaurant,1.0,2019-07-05,2,"['3', '5', '39', '55', '55', '55', '57', '58']",LINCOLN SQUARE
2300721,JULIANA RESTAURANT,Restaurant,1.0,2019-07-05,2,"['3', '5', '10', '23', '29', '32', '37', '45', '47', '47', '51', '51', '53', '55', '55', '58']",WEST RIDGE
2300734,SUPER LEON,Grocery Store,1.0,2019-07-08,0,"['1', '2', '3', '5', '10', '16', '23', '36', '36', '37', '37', '38', '47', '48', '48', '49', '53', '55', '55', '57']",EAST SIDE
2300768,KROLL'S SOUTH LOOP,Restaurant,1.0,2019-07-08,2,"['3', '25', '55', '55', '56']",NEAR SOUTH SIDE
2300814,DUNKIN DONUTS/ BASKIN ROBINS,Restaurant,2.0,2019-07-09,0,"['3', '37', '43', '47', '53', '54', '55', '55', '56']",NORTH PARK
2300821,"KANGROO KORNER LEARNING  CENTER AND NURSERY, INC.",Daycare,1.0,2019-07-09,0,"['1', '2', '22', '38', '47', '47', '51', '54', '55', '55', '55', '55', '56', '56']",LOGAN SQUARE
2300835,MASON/BLIND DRAGON,Restaurant,1.0,2019-07-09,2,"['1', '2', '29', '32', '49', '55', '58']",NEAR NORTH SIDE
2300846,AZIZ CAFE,Restaurant,1.0,2019-07-09,2,"['3', '5', '47', '47', '55', '58']",ALBANY PARK
2579343,PRIDE OF CHICAGO,Restaurant,1.0,2023-08-01,1,"['49', '51', '55']",NEAR SOUTH SIDE
2300863,Harold's Chicken #36,Restaurant,1.0,2019-07-09,2,"['3', '5', '36', '37', '41', '55', '55', '55', '55', '56']",WEST TOWN
2300870,PATERNO'S PIZZA,Restaurant,1.0,2019-07-09,2,"['3', '5', '10', '10', '10', '23', '25', '37', '41', '51', '55', '55', '55', '58']",JEFFERSON PARK
