Inspection ID,DBA Name,Facility Type,Risk,Inspection Date,Results,Violations,Community Area Name,Community Area,Birth Rate,General Fertility Rate,Low Birth Weight,Prenatal Care Beginning in First Trimester,Preterm Births,Teen Birth Rate,Assault (Homicide),Breast cancer in females,Cancer (All Sites),Colorectal Cancer,Diabetes-related,Firearm-related,Infant Mortality Rate,Lung Cancer,Prostate Cancer in Males,Stroke (Cerebrovascular Disease),Childhood Blood Lead Level Screening,Childhood Lead Poisoning,Gonorrhea in Females,Gonorrhea in Males,Tuberculosis,Below Poverty Level,Crowded Housing,Per Capita Income,Unemployment
2577215,"NEW L A SUBMARINE, INC.",Restaurant,1.0,2023-06-13,0,"['38', '39', '39', '47', '49', '49']",chatham,44,14.4,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,1855.8,8.2,25.3,2.2,20320,19.0
2577251,CRAFT PIZZA,Restaurant,1.0,2023-06-13,2,"['2', '47', '60']",west town,24,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107.0,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,182.8,3.6,15.7,2.0,39596,6.0
2567054,SUNNYSIDE CENTER,Daycare,1.0,2022-11-15,1,['53'],lincoln square,4,17.1,61.0,8.1,80.5,9.7,38.4,5.0,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,195.5,8.5,9.5,3.1,35503,6.8
2577274,RAMEN-SAN,Restaurant,1.0,2023-06-13,2,"['22', '25', '33', '37', '39', '40', '45', '49', '49', '55', '57', '58']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2577298,NEW YORK MARKET,Grocery Store,1.0,2023-06-14,2,"['8', '39', '47', '47', '47', '49', '51', '56']",lake view,6,13.5,38.7,6.3,79.1,8.1,15.8,1.4,20.1,126.9,13.0,38.5,1.8,2.2,32.5,17.0,24.4,179.2,0.4,81.8,357.6,3.2,10.5,1.2,58227,4.7
2577360,NUBE'S ICE CREAM & COFFEE SHOP INC.,Restaurant,2.0,2023-06-15,1,"['36', '55', '55']",uptown,3,13.1,50.5,8.3,77.7,10.3,35.1,5.4,21.3,183.3,20.5,80.0,4.6,6.5,50.5,25.2,41.7,353.7,0.5,170.8,468.7,13.6,22.7,4.6,32355,7.7
2577374,DESERT HAWK,Restaurant,1.0,2023-06-15,2,"['3', '10', '39', '51', '55', '55', '56', '58']",west town,24,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107.0,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,182.8,3.6,15.7,2.0,39596,6.0
2577386,SAUCE AND BREAD KITCHEN,Restaurant,1.0,2023-06-15,1,"['39', '39', '55', '55']",edgewater,77,12.1,48.1,7.5,76.1,7.4,15.1,5.8,18.5,162.0,16.2,48.8,3.9,6.9,40.1,23.7,31.5,308.6,0.9,120.1,427.5,10.5,16.6,3.9,33364,9.0
2577395,CECINA Y MARISCOS,Restaurant,1.0,2023-06-15,1,"['39', '47', '51', '51']",new city,61,21.4,93.4,11.8,75.9,12.2,94.3,26.6,23.6,235.2,29.2,83.7,24.6,7.9,69.4,40.7,50.2,555.0,0.8,1052.6,579.7,9.3,30.6,12.2,12524,17.4
2577402,BAZAAR MEAT/CAFE BY THE RIVER/ BAR MAR,Restaurant,1.0,2023-06-15,0,"['16', '40', '47', '47', '51']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2577449,JET STAR FOOD MART,Grocery Store,2.0,2023-06-16,0,"['1', '2', '10', '21', '38', '47', '48', '49', '49', '53', '55', '57']",grand boulevard,38,14.3,58.2,12.7,74.2,13.7,54.8,32.1,22.6,218.3,27.7,82.6,25.8,12.1,63.8,39.0,46.7,590.4,1.0,1454.6,1680,13.2,28.3,2.7,22056,20.6
2577493,BOAR'S HEAD CAFE,Restaurant,1.0,2023-06-20,1,"['40', '47']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2567023,FOGO DE CHAO CHURRASCARIA (CHICAGO) LLC,Restaurant,1.0,2022-11-14,2,['2'],near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2577533,THE SILVER PALM RESTAURANT,Restaurant,1.0,2023-06-20,2,"['10', '58', '60', '61']",west town,24,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107.0,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,182.8,3.6,15.7,2.0,39596,6.0
2567014,MAMA'S MEAT MARKET INC.,Grocery Store,2.0,2022-11-14,1,[],ashburn,70,14.7,69.0,9.0,82.4,11.3,38.3,12.4,37.2,229.3,22.8,80.1,11.6,10.2,62.8,44.5,47.4,368.3,0.2,529.0,602.9,4.4,9.5,4.2,22078,8.8
2577626,MR QUILES ICE CREAM TRUCK #3,Mobile Food Preparer,2.0,2023-06-21,1,"['37', '47', '55', '56']",lower west side,31,16.5,68.2,4.5,80.8,8.8,49.0,11.7,27.2,141.3,11.9,61.9,11.7,5.4,27.8,14.3,39.2,589.0,0.8,92.3,78.7,11.4,27.2,10.4,15467,13.0
2577645,GUILD ROW,Restaurant,1.0,2023-06-21,2,"['1', '2', '38', '39', '48', '53', '55', '57']",avondale,21,18.5,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36.0,373.3,0.7,85.3,92.2,10.1,14.6,5.8,20489,9.3
2577690,NUEVO LEON RESTAURANT,Restaurant,1.0,2023-06-22,0,"['22', '23', '33', '37', '39', '47', '47', '47', '49', '53', '53', '54', '55', '55', '56', '56']",south lawndale,30,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65.0,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,106.8,7.9,28.1,17.6,10697,11.5
2577703,JOY DISTRICT,Restaurant,1.0,2023-06-22,0,"['10', '22', '23', '25', '33', '38', '38', '41']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2566999,ALOHA POKE LLC,Restaurant,1.0,2022-11-14,1,[],near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2577709,WONDERBURGER,Restaurant,1.0,2023-06-22,1,"['38', '49', '51', '55', '58']",mount greenwood,74,12.5,59.0,8.4,94.5,15.1,7.7,2.2,34.6,201.1,24.8,66.5,7.4,3.3,55.0,16.9,26.7,133.6,0.0,,.,0.0,3.1,1.1,34221,6.9
2577800,Las Delicias De Puerto Rico,Restaurant,1.0,2023-06-23,0,"['22', '25', '33', '36', '38', '47', '57', '58']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2566977,AFC SUSHI @ JEWEL-OSCO #3262,Grocery Store,1.0,2022-11-14,1,['55'],portage park,15,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,84.9,4.0,12.3,4.4,23617,10.6
2577829,SHARKS EXPRESS OF KENWOOD,Restaurant,2.0,2023-06-26,0,"['1', '2', '10', '10', '16', '22', '33', '37', '38', '41', '45', '47', '49', '53', '55', '55', '55', '55', '57']",washington park,40,19.3,72.1,17.7,74.9,16.9,82.6,44.6,26.0,258.0,31.9,88.2,39.5,19.3,79.8,67.0,43.3,502.4,0.4,2145.8,2058,5.0,39.1,4.9,13087,23.2
2577917,MUI'S FEIDA BAKERY,Restaurant,1.0,2023-06-27,1,"['49', '55', '55', '56']",armour square,34,11.5,57.1,12.4,79.1,11.8,16.2,1.8,10.7,162.9,23.1,42.5,1.8,1.5,54.3,17.2,38.7,490.3,0.2,222.6,218,22.7,35.8,5.9,16942,11.6
2566959,GARRETT POPCORN SHOPS,Restaurant,2.0,2022-11-10,1,[],near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2577991,SHOP & SAVE MARKET,Grocery Store,1.0,2023-06-28,0,"['36', '38', '39', '47', '48', '49', '51', '53', '54', '55', '55', '56']",garfield ridge,56,13.4,69.0,8.0,81.7,9.5,33.7,9.9,31.0,231.9,24.6,80.3,9.2,4.5,59.2,30.9,42.2,354.9,0.1,180.0,101.8,3.5,9.0,2.6,24684,8.1
2577999,ALEXANDER'S,Restaurant,1.0,2023-06-28,0,"['10', '23', '35', '38', '39', '40', '43', '44', '47', '47', '51', '51', '60']",edgewater,77,12.1,48.1,7.5,76.1,7.4,15.1,5.8,18.5,162.0,16.2,48.8,3.9,6.9,40.1,23.7,31.5,308.6,0.9,120.1,427.5,10.5,16.6,3.9,33364,9.0
2578008,UME TEA,Restaurant,1.0,2023-06-28,0,"['3', '5', '15', '16', '38', '38', '38', '49', '53', '53', '55', '56', '57']",armour square,34,11.5,57.1,12.4,79.1,11.8,16.2,1.8,10.7,162.9,23.1,42.5,1.8,1.5,54.3,17.2,38.7,490.3,0.2,222.6,218,22.7,35.8,5.9,16942,11.6
2578048,ROSY'S BAKERY,Bakery,2.0,2023-06-29,0,"['10', '10', '16', '37', '39', '39', '41', '47', '47', '49', '49', '54', '54', '55', '55', '57']",south lawndale,30,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65.0,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,106.8,7.9,28.1,17.6,10697,11.5
2578058,TAIPEI CAFE,Restaurant,1.0,2023-06-29,0,"['10', '10', '15', '22', '23', '33', '36', '37', '45', '51', '55', '56', '60']",bridgeport,60,11.7,51.7,8.0,80.3,11.4,28.4,4.9,16.5,168.9,16.1,49.8,4.5,8.0,54.4,15.8,40.1,384.9,0.7,110.8,65,9.9,17.3,4.8,24969,11.2
2578092,ROSEBUD CAFE,Restaurant,1.0,2023-06-29,2,"['25', '47', '51', '53']",near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2578120,"LA COCINA MEXICAN GRILL, LLC",Restaurant,1.0,2023-06-30,0,"['2', '16', '38', '39', '40', '41', '47', '53', '56', '57', '58']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2566936,BRANKO'S RESTAURANT,Restaurant,1.0,2022-11-10,1,[],lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2578135,LITTLE HANDS LEARNING CENTER ACADEMY,Children's Services Facility,1.0,2023-06-30,1,['38'],beverly,72,11.0,60.7,4.9,84.8,9.9,11.9,3.5,42.0,197.6,24.8,59.6,3.5,10.0,47.9,44.7,57.2,179.1,1.3,195.5,469.5,0.0,5.2,0.7,40107,7.8
2578136,JERSEY MIKES SUBS,Restaurant,1.0,2023-06-30,1,"['55', '55', '55', '58']",logan square,22,18.2,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209.0,159.3,8.4,17.2,3.2,29026,7.5
2578177,CORINTHIAN YACHT CLUB,Restaurant,1.0,2023-07-03,0,"['1', '2', '10', '10', '16', '23', '43', '47', '47', '48', '55', '58']",uptown,3,13.1,50.5,8.3,77.7,10.3,35.1,5.4,21.3,183.3,20.5,80.0,4.6,6.5,50.5,25.2,41.7,353.7,0.5,170.8,468.7,13.6,22.7,4.6,32355,7.7
2578204,REYES CORNER GRILL,Restaurant,1.0,2023-07-05,1,"['47', '51', '55']",brighton park,58,20.6,90.6,7.2,82.7,8.3,58.1,11.1,26.8,139.1,12.8,69.7,10.6,5.9,27.7,15.1,38.3,580.4,0.9,97.2,52.7,11.5,23.0,13.2,13138,11.2
2578249,REGGIE'S ON WHEELS,Mobile Food Preparer,2.0,2023-07-05,1,['38'],austin,25,18.0,80.1,15.4,72.9,14.3,81.8,34.4,33.7,261.9,29.8,113.9,28.5,13.3,74.6,69.8,56.8,492.3,2.0,1741.1,1678.9,5.8,27.0,5.7,15920,21.0
2578361,THAI THAI RESTAURANT,Restaurant,1.0,2023-07-07,2,"['10', '23', '36', '39', '47', '47', '47', '49', '53', '55', '55']",irving park,16,15.8,67.1,7.7,79.9,10.2,37.0,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42.0,333.5,0.6,159.6,74.5,9.3,10.8,5.6,26713,10.3
2566904,FRIETKOTEN,Restaurant,1.0,2022-11-10,1,[],near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2578545,C'BELLE'S SANDWICHES AND MORE,Restaurant,1.0,2023-07-13,0,"['3', '10', '22', '33', '38', '38', '38', '39', '44', '47', '48', '48', '55', '55', '55', '60']",east side,52,17.7,85.8,6.4,73.3,11.0,53.0,10.7,15.3,182.9,12.9,73.9,10.1,3.7,45.9,26.2,33.3,398.5,0.9,191.2,98.6,5.2,18.7,8.3,15347,14.5
2578550,VLIVE,Restaurant,1.0,2023-07-13,0,"['2', '10', '10', '10', '10', '36', '38', '39', '53', '55', '55', '57', '58']",south lawndale,30,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65.0,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,106.8,7.9,28.1,17.6,10697,11.5
2578575,S@KURA,Restaurant,1.0,2023-07-13,0,"['16', '49', '49', '58']",logan square,22,18.2,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209.0,159.3,8.4,17.2,3.2,29026,7.5
2578599,YUBY,Grocery Store,3.0,2023-07-14,1,"['36', '38', '53']",west englewood,67,20.3,93.3,16.1,63.6,13.8,116.9,47.2,39.2,247.6,24.4,88.2,39.3,13.3,66.3,75.0,64.6,450.6,2.6,2762.2,2545.7,10.9,32.3,6.9,10559,34.7
2578604,TAMALES EMMA LA CHAPARRITA,Restaurant,1.0,2023-07-14,1,"['49', '51', '55']",south lawndale,30,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65.0,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,106.8,7.9,28.1,17.6,10697,11.5
2578626,INDUSTRIAL TACOS,Restaurant,1.0,2023-07-14,2,"['3', '33', '47', '52', '58']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2578637,CHICAGO FRESH MEAT & PRODUCE,Grocery Store,2.0,2023-07-14,0,"['3', '16', '36', '38', '38', '47', '47', '47', '52', '53', '54', '55', '55', '55', '55', '56']",south deering,51,15.8,76.7,14.9,76.9,15.7,65.3,41.3,25.3,224.0,32.5,80.6,35.1,11.8,59.2,48.7,54.9,427.1,0.3,907.0,1018.2,2.6,24.5,6.0,15506,11.8
2578701,HILTON GARDEN INN/ CANOPY,Restaurant,1.0,2023-07-18,1,"['40', '47']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2578811,JAYAKA CORPORATION,Restaurant,1.0,2023-07-20,2,"['40', '47', '51', '53', '56', '57', '60']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2566843,MADISON SUPER MARKET FOOD,Grocery Store,3.0,2022-11-09,1,[],west garfield park,26,20.1,88.4,17.0,71.4,17.5,114.9,40.0,54.7,291.5,31.4,118.2,36.0,19.0,65.3,75.0,77.0,516.1,1.4,3193.3,2336.7,6.5,40.3,8.9,10951,25.2
2578868,"CARNICERIA LA MEJOR PRODUCE, INC.",Grocery Store,1.0,2023-07-21,1,"['10', '37', '39', '47', '51', '55', '55', '57']",avondale,21,18.5,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36.0,373.3,0.7,85.3,92.2,10.1,14.6,5.8,20489,9.3
2578927,SAJJAD INC,Restaurant,1.0,2023-07-24,1,"['47', '47']",north center,5,22.4,76.2,9.1,80.4,9.8,8.4,1.0,16.6,152.1,26.1,49.8,1.0,2.7,42.4,15.1,41.6,178.1,0.9,85.4,188.6,1.9,7.1,0.2,51615,4.5
2578959,PRESENCE RESURRECTION MEDICAL CENTER,Hospital,1.0,2023-07-24,0,"['54', '56']",norwood park,10,10.4,59.6,4.9,89.4,8.3,3.4,4.7,20.7,180.8,18.9,47.3,8.7,4.4,44.5,26.4,45.2,163.1,0.0,,.,1.6,5.9,2.3,31659,7.3
2579323,"CHILDREN'S CREATIVE CENTER, INC.",Children's Services Facility,1.0,2023-07-27,1,"['36', '55', '55']",north center,5,22.4,76.2,9.1,80.4,9.8,8.4,1.0,16.6,152.1,26.1,49.8,1.0,2.7,42.4,15.1,41.6,178.1,0.9,85.4,188.6,1.9,7.1,0.2,51615,4.5
2579362,JIMMY JOHN'S SANDWICH SHOP,Restaurant,1.0,2023-08-01,0,"['36', '56', '58', '60', '61']",west town,24,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107.0,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,182.8,3.6,15.7,2.0,39596,6.0
2579537,MONARCA RESTAURANT,Restaurant,1.0,2023-08-03,0,"['1', '2', '16', '23', '38', '47', '53', '60']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2579616,THE CRACKED EGG,Restaurant,1.0,2023-08-04,1,"['38', '51', '55']",clearing,64,14.6,68.3,7.4,85.8,8.0,38.7,9.4,23.6,189.4,22.5,72.0,12.7,6.7,58.6,18.7,53.5,302.0,0.3,,.,0.9,5.9,3.4,23920,9.6
2579619,MARISCOS EL ABUELO Y YO SEAFOOD,Restaurant,1.0,2023-08-04,0,"['38', '38', '39', '55']",brighton park,58,20.6,90.6,7.2,82.7,8.3,58.1,11.1,26.8,139.1,12.8,69.7,10.6,5.9,27.7,15.1,38.3,580.4,0.9,97.2,52.7,11.5,23.0,13.2,13138,11.2
2579642,"CARNICERIA LA HACIENDA, INC.",Grocery Store,1.0,2023-08-07,2,"['22', '47', '51', '55']",chicago lawn,66,20.1,85.3,9.4,78.4,10.8,67.4,22.4,25.0,179.3,26.1,73.0,19.4,11.1,42.9,22.1,61.7,524.6,1.2,1189.5,1159.9,5.3,22.2,6.5,14405,11.9
2579671,PALENQUE 2,Restaurant,1.0,2023-08-07,0,"['25', '38', '47', '55']",archer heights,57,18.1,80.0,8.7,74.3,10.0,50.3,16.6,25.2,166.3,9.0,67.7,15.4,5.2,49.6,20.5,41.8,543.5,0.5,,.,1.5,13.0,8.5,16145,14.2
2579700,VISIONS,Restaurant,1.0,2023-08-07,0,"['38', '38', '47', '49', '55', '55', '55', '56', '58']",west pullman,53,15.3,71.2,14.9,71.3,14.4,67.8,43.9,20.3,263.6,32.6,83.4,46.5,11.9,78.6,62.9,63.9,397.2,1.1,1656.9,1673.4,9.2,24.3,3.3,16228,17.0
2579730,SEPIA,Restaurant,1.0,2023-08-08,0,"['10', '16', '16', '47', '49', '51', '53']",near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2579797,JEWEL FOOD STORE #3368,Grocery Store,1.0,2023-08-09,2,"['10', '13', '14', '15', '29', '39', '54']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2579841,KYURAMEN,Restaurant,1.0,2023-08-09,0,"['10', '10', '10', '10', '22', '23', '25', '37', '38', '39', '41', '43', '44', '44', '48', '49']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2579989,BROWN BEAR ACADEMY 2 INC.,Children's Services Facility,1.0,2023-08-11,0,"['1', '2', '38', '49', '51', '55', '55']",chicago lawn,66,20.1,85.3,9.4,78.4,10.8,67.4,22.4,25.0,179.3,26.1,73.0,19.4,11.1,42.9,22.1,61.7,524.6,1.2,1189.5,1159.9,5.3,22.2,6.5,14405,11.9
2580015,BRUNCH SOCIALL LLC,Restaurant,1.0,2023-08-14,0,"['3', '5', '10', '16', '25', '36', '38', '47', '48', '51', '52', '53']",dunning,17,12.5,64.7,6.8,82.7,9.9,19.9,3.7,23.7,191.5,25.9,42.5,5.2,4.9,53.9,24.4,32.0,233.9,0.1,,70.1,2.4,8.3,4.8,26347,8.6
2580100,THE CAFERTERIA,Restaurant,1.0,2023-08-15,0,"['16', '29', '37', '38', '44', '45', '48']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2580226,BENNY'S PIZZA,Restaurant,1.0,2023-08-16,0,"['2', '24', '38', '38', '55', '57', '60']",lower west side,31,16.5,68.2,4.5,80.8,8.8,49.0,11.7,27.2,141.3,11.9,61.9,11.7,5.4,27.8,14.3,39.2,589.0,0.8,92.3,78.7,11.4,27.2,10.4,15467,13.0
2580317,DOLLAR TREE # 644,Grocery Store,3.0,2023-08-18,0,"['22', '38', '38', '49', '55', '55', '56', '60', '61']",portage park,15,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,84.9,4.0,12.3,4.4,23617,10.6
2580325,REEMY'S FOOD MARKET & TOBACCO,Grocery Store,2.0,2023-08-18,1,"['49', '55', '55']",west englewood,67,20.3,93.3,16.1,63.6,13.8,116.9,47.2,39.2,247.6,24.4,88.2,39.3,13.3,66.3,75.0,64.6,450.6,2.6,2762.2,2545.7,10.9,32.3,6.9,10559,34.7
2580494,INTERNATIONAL SANDWICH SHOP 2,Restaurant,1.0,2023-08-22,2,"['2', '10', '37', '39', '40', '57', '58']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2580566,TOPO GIGIO RISTORANTE,Restaurant,1.0,2023-08-23,0,"['10', '10', '10', '15', '25', '38', '38', '39', '39', '47', '48', '55', '55', '55']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2580702,West Park Academy,School,1.0,2023-08-25,1,"['10', '47', '55']",humboldt park,23,19.2,80.7,12.3,70.9,11.7,77.9,29.0,26.3,211.1,26.6,94.1,22.7,9.8,48.0,52.5,53.5,447.7,1.3,1234.7,937.5,9.7,32.6,11.2,13391,12.3
2566688,BARSTOOL RIVER NORTH,Restaurant,1.0,2022-11-07,1,[],near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2580721,HALSTED9900 BUSINESS INC,Grocery Store,1.0,2023-08-25,0,"['10', '36', '38', '40', '43', '49', '54', '55', '55']",washington heights,73,12.0,61.0,19.6,75.4,16.2,65.0,38.0,47.9,260.6,29.7,79.5,35.6,11.2,70.0,56.2,57.6,371.4,1.5,1298.2,1274.2,3.0,15.7,1.1,19709,18.3
2580723,GRANNY'S KITCHEN,Restaurant,1.0,2023-08-25,0,"['1', '2', '3', '5', '10', '10', '16', '25', '28', '36', '37', '38', '41', '44', '45', '47', '47', '48', '49', '49', '51', '54', '55', '56', '57', '58']",south shore,43,15.7,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246.0,25.1,95.4,30.0,11.4,70.0,54.8,53.2,470.3,1.1,1718.6,1357.1,11.7,31.5,2.9,18366,17.7
2580759,PANDA EXPRESS #591,Restaurant,1.0,2023-08-25,2,"['2', '3', '53', '57', '58']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2580812,Levy Restaurants @Lincoln Park Zoo,Restaurant,1.0,2023-08-28,1,"['47', '47', '49', '51', '55', '56']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2580866,RUSTLE & ROUX,Restaurant,1.0,2023-08-29,1,"['35', '41', '47', '49', '55', '56']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2580926,TATA' S  TACOS,Restaurant,1.0,2023-08-29,2,"['1', '2', '10', '10', '22', '33', '41', '45', '45', '51']",lake view,6,13.5,38.7,6.3,79.1,8.1,15.8,1.4,20.1,126.9,13.0,38.5,1.8,2.2,32.5,17.0,24.4,179.2,0.4,81.8,357.6,3.2,10.5,1.2,58227,4.7
2581024,ANNIE KELLER GIFTED SCHOOL,School,1.0,2023-08-31,1,"['38', '47', '51', '53', '55', '55']",mount greenwood,74,12.5,59.0,8.4,94.5,15.1,7.7,2.2,34.6,201.1,24.8,66.5,7.4,3.3,55.0,16.9,26.7,133.6,0.0,,.,0.0,3.1,1.1,34221,6.9
